target_id	ens_gene	ext_gene	biotype	log2FC	qval	intergenic	tss	poly_a	tss_poly_a	protein_potential_bool	protein_potential	score
MSTRG.28105.10	NA	NA	NA	0.384678088428724	0.000303394508426963	FALSE	TRUE	TRUE	TRUE	FALSE	0.537934911014225	3
MSTRG.18920.2	NA	NA	NA	-5.02776325872676	0.000351955088716513	FALSE	TRUE	TRUE	TRUE	FALSE	0.999991394742552	3
MSTRG.11465.2	NA	NA	NA	1.1195508467586	0.000364033522178567	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999994999089	3
MSTRG.24962.5	NA	NA	NA	-0.581648746596854	0.000387034296477951	FALSE	TRUE	TRUE	TRUE	FALSE	0.97686498948458	3
MSTRG.8536.7	NA	NA	NA	-0.579547519514111	0.000417292845092926	FALSE	TRUE	TRUE	TRUE	FALSE	0.949907083537253	3
MSTRG.26116.3	NA	NA	NA	0.348635962466295	0.000425660169161364	FALSE	TRUE	TRUE	TRUE	FALSE	0.849440801236834	3
MSTRG.14699.2	NA	NA	NA	4.06266030226073	0.000443951729237952	FALSE	TRUE	TRUE	TRUE	FALSE	0.998354729941938	3
MSTRG.3772.8	NA	NA	NA	0.846651014785982	0.000452927041922731	FALSE	TRUE	TRUE	TRUE	FALSE	0.957982744280852	3
MSTRG.19684.4	NA	NA	NA	-4.71379919679041	0.000473871234119609	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999381179675	3
MSTRG.24897.1	NA	NA	NA	-0.782886874749577	0.000499919744630091	FALSE	TRUE	TRUE	TRUE	FALSE	0.600078472857885	3
MSTRG.22998.1	NA	NA	NA	3.15461631376992	0.000502343689118366	TRUE	FALSE	FALSE	FALSE	TRUE	0.0260723899071735	3
MSTRG.12374.7	NA	NA	NA	0.502281436506089	0.000513628014462112	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999350017018	3
MSTRG.25960.1	NA	NA	NA	0.706181686272564	0.000519518974934254	FALSE	TRUE	TRUE	TRUE	FALSE	0.370383713807132	3
MSTRG.21309.6	NA	NA	NA	1.81131736662379	0.000546124343432413	FALSE	TRUE	TRUE	TRUE	FALSE	0.977935754706985	3
MSTRG.29975.1	NA	NA	NA	3.61695476586522	0.000593799575137901	FALSE	TRUE	TRUE	TRUE	FALSE	0.987434165351585	3
MSTRG.2115.3	NA	NA	NA	0.563633732401776	0.000653045398855486	FALSE	TRUE	TRUE	TRUE	FALSE	0.999793936583294	3
MSTRG.16540.2	NA	NA	NA	0.813619842399602	0.000729530795255129	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999839159043	3
MSTRG.17797.3	NA	NA	NA	-0.49195617277425	0.000787911107349999	FALSE	TRUE	TRUE	TRUE	FALSE	0.809128712620609	3
MSTRG.14301.3	NA	NA	NA	-1.49177259189537	0.000858136799897503	FALSE	TRUE	TRUE	TRUE	FALSE	0.477833733254334	3
MSTRG.19264.1	NA	NA	NA	0.46071079828134	0.000875193899755719	FALSE	TRUE	TRUE	TRUE	FALSE	0.964997887480468	3
MSTRG.21056.2	NA	NA	NA	0.621401046651292	0.000990679817215762	FALSE	TRUE	TRUE	TRUE	FALSE	0.999694527194295	3
MSTRG.8869.5	NA	NA	NA	-0.432213252065872	0.00102871091777654	FALSE	TRUE	TRUE	TRUE	FALSE	0.960744342355	3
MSTRG.25495.2	NA	NA	NA	4.13165621942782	0.00107529773748509	FALSE	TRUE	TRUE	TRUE	FALSE	0.997537699891938	3
MSTRG.5360.1	NA	NA	NA	-2.41906603455436	0.00110975427622934	TRUE	TRUE	FALSE	FALSE	TRUE	0.0167465347224995	3
MSTRG.1424.2	NA	NA	NA	-0.501586570536055	0.00113674678472509	FALSE	TRUE	TRUE	TRUE	FALSE	0.571712011585814	3
MSTRG.7653.8	NA	NA	NA	0.502664158334311	0.00118949762661714	FALSE	TRUE	TRUE	TRUE	FALSE	0.999879533766388	3
MSTRG.29786.17	NA	NA	NA	-0.544497850628465	0.00127348740013821	FALSE	TRUE	TRUE	TRUE	FALSE	0.729250815075817	3
MSTRG.4224.6	NA	NA	NA	0.913950129240562	0.00130335399291781	FALSE	TRUE	TRUE	TRUE	FALSE	0.989957288884745	3
MSTRG.14369.4	NA	NA	NA	0.473186206584434	0.00136070838965308	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999795811534	3
MSTRG.24629.7	NA	NA	NA	-1.41110644451429	0.00138401895655125	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999998065552	3
MSTRG.4776.3	NA	NA	NA	-0.450737931127986	0.00157286972367059	FALSE	TRUE	TRUE	TRUE	FALSE	0.999990725891831	3
MSTRG.10.5	NA	NA	NA	-0.497562428069039	0.00166446505563603	TRUE	FALSE	FALSE	FALSE	TRUE	0.296071923631683	3
MSTRG.30731.1	NA	NA	NA	0.484530304062433	0.00172636435733397	TRUE	FALSE	FALSE	FALSE	TRUE	0.0789395824971833	3
MSTRG.10244.3	NA	NA	NA	0.602787831612938	0.00178208069823895	TRUE	FALSE	FALSE	FALSE	TRUE	0.232599753723471	3
MSTRG.20333.1	NA	NA	NA	0.409058229882189	0.00178258961510481	FALSE	TRUE	TRUE	TRUE	FALSE	0.98424054809843	3
MSTRG.10383.4	NA	NA	NA	0.574841728677434	0.00186215383187658	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999997246382	3
MSTRG.3590.2	NA	NA	NA	-0.718120841579851	0.00186586751792057	FALSE	TRUE	TRUE	TRUE	FALSE	0.999922219136307	3
MSTRG.28016.1	NA	NA	NA	0.833019978768971	0.00193227326254523	TRUE	FALSE	TRUE	FALSE	TRUE	0.00756597246794035	3
MSTRG.3703.5	NA	NA	NA	0.789442136424473	0.00215906605260724	FALSE	TRUE	TRUE	TRUE	FALSE	0.624316838372131	3
MSTRG.1655.3	NA	NA	NA	0.944773497935171	0.00241680760818745	FALSE	TRUE	TRUE	TRUE	FALSE	0.885658637697304	3
MSTRG.29884.4	NA	NA	NA	2.06540100033911	0.00249869412371922	FALSE	TRUE	TRUE	TRUE	FALSE	0.988814452559764	3
MSTRG.10291.4	NA	NA	NA	-0.282390730055642	0.00252910966190332	FALSE	TRUE	TRUE	TRUE	FALSE	0.37267930200748	3
MSTRG.27903.1	NA	NA	NA	0.442514921255807	0.00254655292105345	FALSE	TRUE	TRUE	TRUE	FALSE	0.867938921724027	3
MSTRG.14947.2	NA	NA	NA	0.617854444048424	0.00262685007054054	FALSE	TRUE	TRUE	TRUE	FALSE	0.945051244604827	3
MSTRG.12539.7	NA	NA	NA	-2.42620412683837	0.0028568502927664	FALSE	TRUE	TRUE	TRUE	FALSE	0.560780775165931	3
MSTRG.17873.3	NA	NA	NA	-0.572215582769858	0.00298362649431492	FALSE	TRUE	TRUE	TRUE	FALSE	0.999891811014357	3
MSTRG.18093.14	NA	NA	NA	0.559337837422813	0.0030420143257471	FALSE	TRUE	TRUE	TRUE	FALSE	0.796871831481716	3
MSTRG.14390.9	NA	NA	NA	0.556089983212909	0.00329221109718248	FALSE	TRUE	TRUE	TRUE	FALSE	0.726815930547143	3
MSTRG.9242.3	NA	NA	NA	0.828780915936841	0.00346602667187829	FALSE	TRUE	TRUE	TRUE	FALSE	1	3
MSTRG.18240.2	NA	NA	NA	1.50936831825898	0.00368191990382201	FALSE	TRUE	TRUE	TRUE	FALSE	0.999700487030056	3
MSTRG.27659.3	NA	NA	NA	3.56682901916266	0.00369456153293518	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999718210173	3
MSTRG.14390.5	NA	NA	NA	-0.485378512005411	0.00395574232249215	FALSE	TRUE	TRUE	TRUE	FALSE	0.546243135988728	3
MSTRG.929.1	NA	NA	NA	-0.919777407259319	0.00398221221899806	TRUE	FALSE	FALSE	FALSE	TRUE	0.0125019078683881	3
MSTRG.22920.3	NA	NA	NA	-0.905314790913191	0.00402752755702014	FALSE	TRUE	TRUE	TRUE	FALSE	0.885016306730512	3
MSTRG.13510.6	NA	NA	NA	5.18297197523014	0.00421586963305241	FALSE	TRUE	TRUE	TRUE	FALSE	1	3
MSTRG.15591.3	NA	NA	NA	-0.328608976241147	0.00429199660026395	FALSE	TRUE	TRUE	TRUE	FALSE	0.962572499566838	3
MSTRG.4332.3	NA	NA	NA	0.743114211739911	0.00433239798912692	FALSE	TRUE	TRUE	TRUE	FALSE	0.99216085253205	3
MSTRG.22932.6	NA	NA	NA	0.768303155962821	0.00438214724862462	FALSE	TRUE	TRUE	TRUE	FALSE	0.821126748304912	3
MSTRG.5022.1	NA	NA	NA	0.48921989275363	0.00441142472661951	TRUE	TRUE	FALSE	FALSE	TRUE	0.100985209022098	3
MSTRG.16004.7	NA	NA	NA	2.68715068996057	0.00448457770870333	FALSE	TRUE	TRUE	TRUE	FALSE	0.366759746073799	3
MSTRG.21314.3	NA	NA	NA	-0.385474336401674	0.00511845988261681	FALSE	TRUE	TRUE	TRUE	FALSE	0.999983925383421	3
MSTRG.8645.8	NA	NA	NA	0.47990446736834	0.00546554496397042	FALSE	TRUE	TRUE	TRUE	FALSE	0.8893295501004	3
MSTRG.17951.5	NA	NA	NA	-5.43134073572021	0.00568417428933704	FALSE	TRUE	TRUE	TRUE	FALSE	0.984915956673091	3
MSTRG.10241.2	NA	NA	NA	3.99262584655078	0.00614353784475474	FALSE	TRUE	TRUE	TRUE	FALSE	0.999762681900577	3
MSTRG.11501.1	NA	NA	NA	0.333013642658264	0.00614353784475474	FALSE	TRUE	TRUE	TRUE	FALSE	0.990991648038631	3
MSTRG.19265.13	NA	NA	NA	0.489025971844445	0.00623288584999099	FALSE	TRUE	TRUE	TRUE	FALSE	0.847497659585287	3
MSTRG.22728.1	NA	NA	NA	-0.800363955546538	0.00629492175846736	TRUE	FALSE	FALSE	FALSE	TRUE	0.187211128549705	3
MSTRG.28753.6	NA	NA	NA	-0.776814573316605	0.0063499497548092	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999479439875	3
MSTRG.26403.1	NA	NA	NA	4.83536548220255	0.00638923269952381	FALSE	TRUE	TRUE	TRUE	FALSE	0.999895326321458	3
MSTRG.18163.3	NA	NA	NA	-0.977910769664554	0.00656523867795816	FALSE	TRUE	TRUE	TRUE	FALSE	0.587870102856478	3
MSTRG.28924.4	NA	NA	NA	-0.493345893411545	0.00668484930410089	FALSE	TRUE	TRUE	TRUE	FALSE	0.579683152096933	3
MSTRG.8560.2	NA	NA	NA	3.38507316976777	0.0076381902576254	FALSE	TRUE	TRUE	TRUE	FALSE	0.998220318474053	3
MSTRG.5143.2	NA	NA	NA	2.04487285812596	0.00766418095284507	FALSE	TRUE	TRUE	TRUE	FALSE	0.917996437624785	3
MSTRG.24775.3	NA	NA	NA	-0.47148228139063	0.00806393174035734	FALSE	TRUE	TRUE	TRUE	FALSE	0.951964753166432	3
MSTRG.19470.6	NA	NA	NA	0.694182812203097	0.00807328786810824	FALSE	TRUE	TRUE	TRUE	FALSE	0.837341545154277	3
MSTRG.8659.17	NA	NA	NA	0.258311688937277	0.00807569897567116	FALSE	TRUE	TRUE	TRUE	FALSE	0.99999999985121	3
MSTRG.9448.4	NA	NA	NA	0.56840267819702	0.00854410115595765	FALSE	TRUE	TRUE	TRUE	FALSE	0.998748422762735	3
MSTRG.16667.3	NA	NA	NA	0.240016132136262	0.00893198530299307	FALSE	TRUE	TRUE	TRUE	FALSE	0.999672299126751	3
MSTRG.22272.1	NA	NA	NA	0.640775414576587	0.00912146750771332	TRUE	FALSE	FALSE	FALSE	TRUE	0.110130608352494	3
MSTRG.16014.2	NA	NA	NA	0.684115332906513	0.00923913801696494	FALSE	TRUE	TRUE	TRUE	FALSE	0.999316301134774	3
MSTRG.9193.2	NA	NA	NA	0.372940837499136	0.00932446744141827	FALSE	TRUE	TRUE	TRUE	FALSE	0.997507704457878	3
MSTRG.15516.3	NA	NA	NA	0.94056479019599	0.00933522113956511	FALSE	TRUE	TRUE	TRUE	FALSE	0.919263577904382	3
MSTRG.16336.4	NA	NA	NA	0.740044270333843	0.00996696302546177	FALSE	TRUE	TRUE	TRUE	FALSE	0.944754162927207	3
MSTRG.5692.24	NA	NA	NA	-0.897026889550324	0.0100504184127352	FALSE	TRUE	TRUE	TRUE	FALSE	0.921502821749864	3
MSTRG.28924.2	NA	NA	NA	-0.372349692856116	0.010085009627874	FALSE	TRUE	TRUE	TRUE	FALSE	0.555329537623701	3
MSTRG.21107.1	NA	NA	NA	0.436090495680316	0.0104248380773287	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999999726463	3
MSTRG.934.1	NA	NA	NA	-1.08933913722872	0.010515122895595	TRUE	FALSE	FALSE	FALSE	TRUE	0.338360126533988	3
MSTRG.12479.5	NA	NA	NA	-0.294538739732465	0.0117608834597704	FALSE	TRUE	TRUE	TRUE	FALSE	0.774678583689382	3
MSTRG.2039.15	NA	NA	NA	0.492355822720713	0.0122070117371013	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999982874945	3
MSTRG.13451.1	NA	NA	NA	-0.428543643399796	0.0134056661570841	TRUE	FALSE	TRUE	FALSE	TRUE	0.0077761276301747	3
MSTRG.17342.3	NA	NA	NA	-0.524369771247995	0.0137846444647705	FALSE	TRUE	TRUE	TRUE	FALSE	0.690065315844905	3
MSTRG.20802.10	NA	NA	NA	3.72552912514065	0.0138548215701446	FALSE	TRUE	TRUE	TRUE	FALSE	0.941516563564237	3
MSTRG.7288.1	NA	NA	NA	-0.578151836285623	0.0138565192912812	FALSE	TRUE	TRUE	TRUE	FALSE	0.999519762289127	3
MSTRG.12489.2	NA	NA	NA	-0.474583618201439	0.014506715889582	FALSE	TRUE	TRUE	TRUE	FALSE	0.517458886783577	3
MSTRG.27501.1	NA	NA	NA	0.612510460257259	0.0145798827726692	FALSE	TRUE	TRUE	TRUE	FALSE	0.780159558863414	3
MSTRG.14110.2	NA	NA	NA	1.82909332965925	0.0146021894157228	FALSE	TRUE	TRUE	TRUE	FALSE	1	3
MSTRG.13965.1	NA	NA	NA	-0.510824259844112	0.0149040568632209	FALSE	TRUE	TRUE	TRUE	FALSE	0.831475752954058	3
MSTRG.17058.12	NA	NA	NA	-0.485177957194899	0.0151936628005834	FALSE	TRUE	TRUE	TRUE	FALSE	0.962096699707014	3
MSTRG.3781.2	NA	NA	NA	0.768827326216784	0.0152042183381752	FALSE	TRUE	TRUE	TRUE	FALSE	0.999879341857542	3
MSTRG.16004.12	NA	NA	NA	4.05023528342074	0.015449801272886	FALSE	TRUE	TRUE	TRUE	FALSE	0.406575615564697	3
MSTRG.27984.4	NA	NA	NA	0.305194472677347	0.0160570241480434	FALSE	TRUE	TRUE	TRUE	FALSE	0.999766749813564	3
MSTRG.28776.6	NA	NA	NA	-0.74183104086734	0.0167211773876617	FALSE	TRUE	TRUE	TRUE	FALSE	0.999985766617358	3
MSTRG.14650.9	NA	NA	NA	1.27163936743646	0.0181695404575056	FALSE	TRUE	TRUE	TRUE	FALSE	0.999607294198246	3
MSTRG.25689.10	NA	NA	NA	-0.593725093312286	0.0190071878496787	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999436121067	3
MSTRG.22325.2	NA	NA	NA	5.27464303938698	0.0191965776803304	FALSE	TRUE	TRUE	TRUE	FALSE	0.636184669497257	3
MSTRG.23942.5	NA	NA	NA	0.908970545440203	0.0197447713085494	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999948765563	3
MSTRG.6282.1	NA	NA	NA	-2.99076594675848	0.0206714105906953	TRUE	FALSE	TRUE	FALSE	TRUE	0.0569324650919177	3
MSTRG.29948.1	NA	NA	NA	-0.621110947641846	0.0212798266679316	FALSE	TRUE	TRUE	TRUE	FALSE	0.99837104573055	3
MSTRG.15516.8	NA	NA	NA	1.53262042775687	0.0215619410533914	FALSE	TRUE	TRUE	TRUE	FALSE	0.925399917726964	3
MSTRG.20755.6	NA	NA	NA	0.903367210487069	0.0216475828678659	FALSE	TRUE	TRUE	TRUE	FALSE	0.617839347539726	3
MSTRG.16674.7	NA	NA	NA	0.629638720644541	0.0219993395379161	FALSE	TRUE	TRUE	TRUE	FALSE	0.996725811364443	3
MSTRG.15441.1	NA	NA	NA	0.804688247575142	0.0223718766329442	FALSE	TRUE	TRUE	TRUE	FALSE	0.999993005202044	3
MSTRG.23458.6	NA	NA	NA	0.577795695006032	0.022966004468572	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999998788946	3
MSTRG.28791.3	NA	NA	NA	-0.318317598877784	0.0229734308353331	FALSE	TRUE	TRUE	TRUE	FALSE	0.997037334167673	3
MSTRG.16468.6	NA	NA	NA	0.466961026111471	0.0237834250245028	FALSE	TRUE	TRUE	TRUE	FALSE	0.978172073878897	3
MSTRG.20376.2	NA	NA	NA	0.363096572115018	0.0244119984405454	FALSE	TRUE	TRUE	TRUE	FALSE	0.459640986122567	3
MSTRG.4065.1	NA	NA	NA	0.93436677470214	0.0245996114216536	TRUE	TRUE	FALSE	FALSE	TRUE	0.00722473537145696	3
MSTRG.11876.7	NA	NA	NA	0.507776493842076	0.0247301042912606	FALSE	TRUE	TRUE	TRUE	FALSE	0.954298498158832	3
MSTRG.14069.1	NA	NA	NA	4.17959465527182	0.0256811175609389	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999999997076	3
MSTRG.28812.2	NA	NA	NA	-0.487602253851699	0.0258229776530545	FALSE	TRUE	TRUE	TRUE	FALSE	0.999987840519379	3
MSTRG.7190.7	NA	NA	NA	0.547402797986153	0.0262325546668201	FALSE	TRUE	TRUE	TRUE	FALSE	0.962772841005634	3
MSTRG.28823.2	NA	NA	NA	-0.519871783783222	0.0263429634578398	FALSE	TRUE	TRUE	TRUE	FALSE	0.999047869423694	3
MSTRG.16507.6	NA	NA	NA	-0.613089238389852	0.0268695513760875	FALSE	TRUE	TRUE	TRUE	FALSE	0.867616475356372	3
MSTRG.25305.1	NA	NA	NA	0.686304502590583	0.0270291251593114	FALSE	TRUE	TRUE	TRUE	FALSE	0.696640412021042	3
MSTRG.3327.4	NA	NA	NA	0.316549561941751	0.0271304358709505	FALSE	TRUE	TRUE	TRUE	FALSE	0.366362717474472	3
MSTRG.20322.3	NA	NA	NA	4.73772675255679	0.0283480727197209	FALSE	TRUE	TRUE	TRUE	FALSE	0.932779002065629	3
MSTRG.15032.7	NA	NA	NA	0.740829680271858	0.028545957994673	FALSE	TRUE	TRUE	TRUE	FALSE	0.999893321923063	3
MSTRG.23098.5	NA	NA	NA	0.84092887557288	0.0299502415129609	FALSE	TRUE	TRUE	TRUE	FALSE	0.384726986560683	3
MSTRG.23604.1	NA	NA	NA	-0.601069751854839	0.0303090350135993	FALSE	TRUE	TRUE	TRUE	FALSE	0.648250590148524	3
MSTRG.20322.6	NA	NA	NA	2.07620943931344	0.0303460895248697	FALSE	TRUE	TRUE	TRUE	FALSE	0.932919825012631	3
MSTRG.16002.5	NA	NA	NA	3.1638443103613	0.0307728381589372	FALSE	TRUE	TRUE	TRUE	FALSE	0.99999999999156	3
MSTRG.23751.3	NA	NA	NA	0.785681537371127	0.0308487164161947	FALSE	TRUE	TRUE	TRUE	FALSE	0.705894889608059	3
MSTRG.23445.1	NA	NA	NA	-0.735143550215665	0.0312787592674085	TRUE	FALSE	TRUE	FALSE	TRUE	0.144543383078806	3
MSTRG.18612.4	NA	NA	NA	-0.573541834659646	0.0313763801198693	FALSE	TRUE	TRUE	TRUE	FALSE	0.766362764425233	3
MSTRG.25473.2	NA	NA	NA	0.62206698963959	0.0320260099903271	FALSE	TRUE	TRUE	TRUE	FALSE	0.983694206335036	3
MSTRG.2710.2	NA	NA	NA	0.248504284993053	0.0329522800968114	FALSE	TRUE	TRUE	TRUE	FALSE	0.527251022249006	3
MSTRG.20608.2	NA	NA	NA	0.731064246574224	0.0334396535360073	FALSE	TRUE	TRUE	TRUE	FALSE	0.762810507303434	3
MSTRG.8730.7	NA	NA	NA	0.481011063375263	0.0343304508610072	FALSE	TRUE	TRUE	TRUE	FALSE	0.834159955025765	3
MSTRG.19105.5	NA	NA	NA	-0.219084622572277	0.0352450058643331	FALSE	TRUE	TRUE	TRUE	FALSE	0.991289230911745	3
MSTRG.10544.3	NA	NA	NA	1.16913716955897	0.0353970579989692	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999940086728	3
MSTRG.16842.19	NA	NA	NA	-3.29900553177686	0.0370934304044697	FALSE	TRUE	TRUE	TRUE	FALSE	1	3
MSTRG.24927.2	NA	NA	NA	4.03057148380669	0.0373428200939355	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999985532823	3
MSTRG.7158.3	NA	NA	NA	0.347676375785699	0.037483349206044	FALSE	TRUE	TRUE	TRUE	FALSE	0.543937455434874	3
MSTRG.29732.2	NA	NA	NA	-0.540566814906021	0.0383878434660012	FALSE	TRUE	TRUE	TRUE	FALSE	0.863415375269088	3
MSTRG.28052.1	NA	NA	NA	-0.518570230679357	0.0384404154909621	TRUE	FALSE	FALSE	FALSE	TRUE	0.0738017390478013	3
MSTRG.19697.13	NA	NA	NA	0.422411448074263	0.0386461503108733	FALSE	TRUE	TRUE	TRUE	FALSE	0.954139966635138	3
MSTRG.14257.3	NA	NA	NA	-4.33430044087679	0.0387650222134781	FALSE	TRUE	TRUE	TRUE	FALSE	0.979391168706744	3
MSTRG.19673.4	NA	NA	NA	0.519171072492299	0.038832019945528	FALSE	TRUE	TRUE	TRUE	FALSE	0.907869213324781	3
MSTRG.13663.2	NA	NA	NA	0.559252500052289	0.0391581411431066	FALSE	TRUE	TRUE	TRUE	FALSE	0.999721808998264	3
MSTRG.16389.1	NA	NA	NA	2.28872186135074	0.0403519815381176	TRUE	FALSE	TRUE	FALSE	TRUE	0.0103132462147949	3
MSTRG.12644.5	NA	NA	NA	-0.856024551207608	0.0407576143786706	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999573990464	3
MSTRG.19756.12	NA	NA	NA	0.981143226956081	0.0408697074792246	FALSE	TRUE	TRUE	TRUE	FALSE	0.999999999999652	3
MSTRG.10385.5	NA	NA	NA	-3.374355372504	0.0419127460578246	FALSE	TRUE	TRUE	TRUE	FALSE	1	3
MSTRG.20734.4	NA	NA	NA	-0.769614314245126	0.0420530070674668	FALSE	TRUE	TRUE	TRUE	FALSE	0.67496193477978	3
MSTRG.15845.3	NA	NA	NA	4.07196538333471	0.0431586736616473	FALSE	TRUE	TRUE	TRUE	FALSE	0.779098106546878	3
MSTRG.6404.3	NA	NA	NA	0.52946404465501	0.0435222169972112	FALSE	TRUE	TRUE	TRUE	FALSE	0.653271332257886	3
MSTRG.7607.8	NA	NA	NA	0.725034843099223	0.043614989227815	FALSE	TRUE	TRUE	TRUE	FALSE	0.971750316749269	3
MSTRG.8560.5	NA	NA	NA	0.437011451707053	0.0439484134477565	FALSE	TRUE	TRUE	TRUE	FALSE	0.998245465657612	3
MSTRG.15623.2	NA	NA	NA	-0.509358555711941	0.044979305619492	FALSE	TRUE	TRUE	TRUE	FALSE	0.476062226282157	3
MSTRG.16530.2	NA	NA	NA	-1.3230473825117	0.0454067320435717	FALSE	TRUE	TRUE	TRUE	FALSE	0.890117047846053	3
MSTRG.22461.5	NA	NA	NA	-0.257909815464397	0.0461041001813132	FALSE	TRUE	TRUE	TRUE	FALSE	0.996414090722964	3
MSTRG.8601.15	NA	NA	NA	0.500717474881861	0.0472039324628841	FALSE	TRUE	TRUE	TRUE	FALSE	0.971428397944509	3
MSTRG.18151.3	NA	NA	NA	0.358749079752881	0.0491130417037806	FALSE	TRUE	TRUE	TRUE	FALSE	0.508942620054917	3
MSTRG.26788.1	NA	NA	NA	2.91263739509359	0.049113081140624	TRUE	FALSE	TRUE	FALSE	TRUE	0.0250267695747961	3
MSTRG.20034.1	NA	NA	NA	-0.897884315815808	7.64146714591086e-12	TRUE	FALSE	TRUE	FALSE	FALSE	0.830780566759358	2
MSTRG.29263.1	NA	NA	NA	1.72913452009956	1.80409638021809e-07	TRUE	FALSE	FALSE	FALSE	FALSE	0.801735802872051	2
MSTRG.19717.1	NA	NA	NA	1.78676985425115	1.06645399812147e-06	TRUE	FALSE	FALSE	FALSE	FALSE	0.621579230778771	2
MSTRG.25784.1	NA	NA	NA	2.4702406895419	0.00185613624478579	TRUE	FALSE	FALSE	FALSE	FALSE	0.940429169068797	2
MSTRG.14792.1	NA	NA	NA	2.35390407279848	0.00366471707322466	TRUE	TRUE	FALSE	FALSE	FALSE	0.990125696471903	2
MSTRG.26519.2	NA	NA	NA	2.2468866374073	4.64942015582512e-54	FALSE	TRUE	FALSE	FALSE	TRUE	0.0087398256995629	1
MSTRG.27898.4	NA	NA	NA	1.65958150607575	1.60024461066783e-49	FALSE	FALSE	TRUE	FALSE	TRUE	0.317012078285276	1
MSTRG.5100.9	NA	NA	NA	1.05573287738556	1.55464422787806e-28	FALSE	TRUE	FALSE	FALSE	TRUE	0.161658249036318	1
MSTRG.29439.6	NA	NA	NA	1.60004037931566	5.09656994282513e-27	FALSE	FALSE	FALSE	FALSE	TRUE	0.00875126626061143	1
MSTRG.7633.5	NA	NA	NA	1.9519990535326	4.38794239800357e-26	FALSE	TRUE	FALSE	FALSE	TRUE	0.178607700667137	1
MSTRG.2537.2	NA	NA	NA	-1.79769397670951	8.47617861819868e-25	FALSE	FALSE	TRUE	FALSE	TRUE	0.00326023363869773	1
MSTRG.11507.9	NA	NA	NA	-1.48447345095085	2.20845423542757e-24	FALSE	TRUE	FALSE	FALSE	TRUE	0.111655180219804	1
MSTRG.29637.1	NA	NA	NA	1.789886269782	8.96901891018881e-22	FALSE	FALSE	FALSE	FALSE	TRUE	0.0949609061214256	1
MSTRG.9360.1	NA	NA	NA	0.798964602364367	7.75257342968991e-20	FALSE	FALSE	TRUE	FALSE	TRUE	0.00117430766715142	1
MSTRG.4238.1	NA	NA	NA	1.53545450009641	1.80789708196337e-19	FALSE	TRUE	FALSE	FALSE	TRUE	0.121370497334733	1
MSTRG.28645.3	NA	NA	NA	6.06630350382124	3.50884465900673e-19	FALSE	FALSE	FALSE	FALSE	TRUE	1.3261433007235e-05	1
MSTRG.5696.4	NA	NA	NA	-0.910980282520128	2.40145873977151e-18	FALSE	FALSE	TRUE	FALSE	TRUE	1.16768994381615e-06	1
MSTRG.1557.5	NA	NA	NA	1.13746664165216	1.73197882036703e-17	FALSE	FALSE	FALSE	FALSE	TRUE	0.177665067682736	1
MSTRG.8597.20	NA	NA	NA	1.30406454658128	2.245968520218e-17	FALSE	TRUE	FALSE	FALSE	TRUE	0.00603976816660254	1
MSTRG.8181.11	NA	NA	NA	1.09941165224686	1.58749493048808e-16	FALSE	FALSE	TRUE	FALSE	TRUE	0.00637536109190442	1
MSTRG.23404.1	NA	NA	NA	-1.63212158846838	7.49010383402814e-16	FALSE	TRUE	FALSE	FALSE	TRUE	0.0178289293074815	1
MSTRG.9869.5	NA	NA	NA	2.29007359428935	1.10719229421691e-15	FALSE	TRUE	FALSE	FALSE	TRUE	0.0155743268907117	1
MSTRG.25634.1	NA	NA	NA	1.58493640793465	2.74485138324515e-15	FALSE	FALSE	FALSE	FALSE	TRUE	0.037303584344967	1
MSTRG.6348.2	NA	NA	NA	0.685904041361406	1.93754550953566e-14	FALSE	TRUE	FALSE	FALSE	TRUE	0.0384434981970153	1
MSTRG.22618.10	NA	NA	NA	1.26503758439041	2.0831287755386e-14	FALSE	FALSE	TRUE	FALSE	TRUE	0.0483418517989176	1
MSTRG.18462.10	NA	NA	NA	-0.558576821906357	5.63345564701874e-14	FALSE	TRUE	FALSE	FALSE	TRUE	0.0502686183048307	1
MSTRG.18092.2	NA	NA	NA	-1.0959155685478	6.93800601826252e-14	FALSE	TRUE	FALSE	FALSE	TRUE	0.290137169810445	1
MSTRG.27245.10	NA	NA	NA	1.25859214394217	1.07113456712697e-13	FALSE	TRUE	FALSE	FALSE	TRUE	0.00995497411560039	1
